OrderID,OrderDate,CustomerID,CustomerName,Region,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Profit
101071,2025-01-16,CUST0023,Customer_23,Central,P033,Notebook Pack,Stationery,12,206.68,0,2480.16,502.93
101072,2025-09-09,CUST0057,Customer_57,South,P865,Pen Set,Stationery,4,336.03,0.05,1276.91,264.17
101073,2025-12-09,CUST0013,Customer_13,Central,P826,Office Chair,Furniture,3,402.83,0,1208.49,309.86
101074,2025-04-05,CUST0068,Customer_68,East,P620,Hoodie,Apparel,4,260.1,0.05,988.38,285.89
101075,2025-03-12,CUST0009,Customer_9,South,P272,Jacket,Apparel,11,174.24,0,1916.64,589.77
101076,2025-03-02,CUST0064,Customer_64,East,P826,Office Chair,Furniture,10,246.92,0,2469.2,972.85
101077,2025-12-27,CUST0046,Customer_46,Central,P283,USB-C Hub,Electronics,5,41.05,0.1,184.72,59.45
101078,2025-07-24,CUST0080,Customer_80,East,P361,Webcam,Electronics,12,402.18,0.1,4343.54,1120.9
101079,2025-08-04,CUST0034,Customer_34,East,P497,Bookshelf,Furniture,1,69.57,0.1,62.61,10.14
101080,2025-02-01,CUST0031,Customer_31,North,P884,T-Shirt,Apparel,10,407.71,0.15,3465.53,372.03
101081,2025-08-02,CUST0077,Customer_77,North,P361,Webcam,Electronics,8,426.4,0,3411.2,918.18
101082,2025-11-29,CUST0045,Customer_45,North,P272,Jacket,Apparel,5,353.44,0,1767.2,785.77
101083,2025-04-11,CUST0069,Customer_69,South,P884,T-Shirt,Apparel,9,221.12,0.05,1890.58,415.09
101084,2025-03-12,CUST0015,Customer_15,East,P884,T-Shirt,Apparel,10,442.28,0,4422.8,1601.29
101085,2025-04-29,CUST0012,Customer_12,Central,P283,USB-C Hub,Electronics,7,338.38,0.2,1894.93,122.47
101086,2025-05-08,CUST0008,Customer_8,East,P928,Wireless Mouse,Electronics,3,201.84,0,605.52,265.87
101087,2025-05-30,CUST0017,Customer_17,Central,P272,Jacket,Apparel,11,62.09,0,682.99,294.3
101088,2025-07-02,CUST0029,Customer_29,South,P915,Cap,Apparel,6,352.85,0,2117.1,492.77
101089,2025-12-24,CUST0070,Customer_70,West,P928,Wireless Mouse,Electronics,6,405.99,0.15,2070.55,151.9
101090,2025-03-12,CUST0067,Customer_67,South,P497,Bookshelf,Furniture,12,252.41,0,3028.92,1081.03
101091,2025-08-14,CUST0059,Customer_59,West,P928,Wireless Mouse,Electronics,8,377.66,0,3021.28,1149.62
101092,2025-01-31,CUST0036,Customer_36,South,P272,Jacket,Apparel,1,389.35,0.05,369.88,112.52
101093,2025-08-09,CUST0069,Customer_69,Central,P932,Bluetooth Speaker,Electronics,1,247.36,0,247.36,53.35
101094,2025-05-15,CUST0076,Customer_76,West,P826,Office Chair,Furniture,6,328.8,0.1,1775.52,476.39
101095,2025-01-30,CUST0014,Customer_14,Central,P915,Cap,Apparel,9,212.87,0.1,1724.25,326.07
101096,2025-08-28,CUST0031,Customer_31,South,P826,Office Chair,Furniture,5,361.42,0,1807.1,774.55
101097,2025-10-20,CUST0051,Customer_51,central,P361,Webcam,Electronics,5,167.87,0.15,713.45,199.24
101098,2025-12-05,CUST0042,Customer_42,North,P865,Pen Set,Stationery,8,212.52,0.05,1615.15,676.29
101099,2025-10-12,CUST0028,Customer_28,Central,P884,T-Shirt,Apparel,10,422.96,0,4229.6,954.79
101100,2025-04-03,CUST0034,Customer_34,Central,P597,Sticky Notes,Stationery,8,64.23,0.15,436.76,131.73
101101,2025-12-02,CUST0005,Customer_5,South,P471,Desk Lamp,Furniture,8,264.31,0,2114.48,658.97
101102,2025-05-13,CUST0033,Customer_33,North,P932,Bluetooth Speaker,Electronics,9,325.5,0.1,2636.55,853.44
101103,2025-09-19,CUST0010,Customer_10,West,P519,Standing Desk,Furniture,6,260.1,0.2,1248.48,69.18
101104,2025-05-25,CUST0019,Customer_19,East,P932,Bluetooth Speaker,Electronics,10,356.37,0,3563.7,734.93
101105,2025-11-15,CUST0004,Customer_4,North,P497,Bookshelf,Furniture,1,136.57,0,136.57,30.32
101106,2025-06-10,CUST0066,Customer_66,South,P865,Pen Set,Stationery,7,375.18,0,2626.26,750.41
101107,2025-02-10,CUST0010,Customer_10,West,P471,Desk Lamp,Furniture,9,449.03,0.15,3435.08,658.49
101108,2025-09-28,CUST0007,Customer_7,Central,P858,Socks Pack,Apparel,9,202.93,0,1826.37,732.82
101109,2025-05-05,CUST0047,Customer_47,West,P566,Filing Cabinet,Furniture,6,338.7,0,2032.2,562.37
101110,2025-07-05,CUST0011,Customer_11,Central,P139,Marker Pack,Stationery,9,41.79,0,376.11,107.82
101111,2025-04-28,CUST0073,Customer_73,South,P471,Desk Lamp,Furniture,4,351.19,0.05,1334.52,325.16
101112,2025-06-24,CUST0041,Customer_41,South,P928,Wireless Mouse,Electronics,7,194.09,0,1358.63,415.74
101113,2025-01-08,CUST0022,Customer_22,North,P381,Laptop Stand,Electronics,5,346.36,0.15,1472.03,116.84
101114,2025-08-09,CUST0004,Customer_4,West,P826,Office Chair,Furniture,3,235.58,0.1,636.07,85.06
101115,2025-10-13,CUST0031,Customer_31,Central,P033,Notebook Pack,Stationery,6,404.66,0,2427.96,733.56
101116,2025-02-07,CUST0046,Customer_46,West,P272,Jacket,Apparel,11,206.79,0.2,1819.75,320.91
101117,2025-10-29,CUST0066,Customer_66,West,P283,USB-C Hub,Electronics,1,270.35,0,270.35,76.11
101118,2025-09-18,CUST0076,Customer_76,Central,P033,Notebook Pack,Stationery,4,139.43,0,557.72,244.24
101119,2025-08-07,CUST0037,Customer_37,South,P361,Whiteboard,Stationery,6,342.73,0,2056.38,903.81
101120,2025-11-12,CUST0041,Customer_41,West,P932,Bluetooth Speaker,Electronics,5,81.19,0,405.95,154.89
101121,2025-05-13,CUST0078,Customer_78,Central,P283,USB-C Hub,Electronics,11,131.15,0,1442.65,574.59
101122,2025-01-21,CUST0070,Customer_70,East,P826,Office Chair,Furniture,8,375.97,0,3007.76,1075.62
101123,2025-08-16,CUST0067,Customer_67,North,P566,Filing Cabinet,Furniture,5,413.75,0.15,1758.44,255.33
101124,2025-05-15,CUST0012,Customer_12,South,P497,Bookshelf,Furniture,12,303.57,0,3642.84,907.39
101125,2025-09-17,CUST0043,Customer_43,East,P361,Whiteboard,Stationery,11,333.1,0.15,3114.49,387.44
101126,2025-02-21,CUST0067,Customer_67,North,P865,Pen Set,Stationery,9,300.22,0.15,2296.68,786.52
101127,2025-04-23,CUST0026,Customer_26,East,P361,Whiteboard,Stationery,3,222.15,0,666.45,177.68
101128,2025-02-15,CUST0067,Customer_67,South,P826,Office Chair,Furniture,7,37.73,0.1,237.7,52.08
101129,2025-11-11,CUST0049,Customer_49,South,P497,Bookshelf,Furniture,8,242.46,0,1939.68,447.15
101130,2025-09-08,CUST0051,Customer_51,East,P139,Marker Pack,Stationery,8,138.57,0,1108.56,467.71
101131,2025-05-07,CUST0055,Customer_55,West,P283,USB-C Hub,Electronics,8,430.69,0.15,2928.69,935.86
101132,2025-09-05,CUST0063,Customer_63,West,P620,Hoodie,Apparel,1,136.59,0.1,122.93,40.46
101133,2025-05-14,CUST0041,Customer_41,East,P272,Jacket,Apparel,8,195.94,0,1567.52,347.84
101134,2025-11-22,CUST0006,Customer_6,North,P361,Whiteboard,Stationery,7,105.82,0,740.74,234.07
101135,2025-06-18,CUST0017,Customer_17,East,P928,Wireless Mouse,Electronics,7,47.89,0.15,284.95,72.64
101136,2025-12-02,CUST0007,Customer_7,West,P497,Bookshelf,Furniture,9,95.71,0,861.39,207.13
101137,2025-03-24,CUST0048,Customer_48,North,P361,Whiteboard,Stationery,4,252.4,0,1009.6,217.06
101138,2025-09-27,CUST0014,Customer_14,South,P272,Jacket,Apparel,1,77.37,0,77.37,34.35
101139,2025-07-13,CUST0052,Customer_52,West,P497,Bookshelf,Furniture,2,41.82,0.1,75.28,14.18
101140,2025-10-05,CUST0078,Customer_78,Central,P826,Office Chair,Furniture,12,267.98,0.05,3054.97,1130.11
101141,2025-08-06,CUST0066,Customer_66,Central,P932,Bluetooth Speaker,Electronics,5,210.84,0,1054.2,404.74
101142,2025-02-17,CUST0029,Customer_29,South,P858,Socks Pack,Apparel,5,221.64,0.15,941.97,184.74
101143,2025-07-21,CUST0048,Customer_48,South,P381,Laptop Stand,Electronics,4,263.42,0,1053.68,369.49
101144,2025-02-25,CUST0040,Customer_40,South,P865,Pen Set,Stationery,11,439.31,0,4832.41,1496.98
101145,2025-05-08,CUST0011,Customer_11,Central,P566,Filing Cabinet,Furniture,10,378.43,0.1,3405.87,640.46
101146,2025-09-10,CUST0033,Customer_33,Central,P915,Cap,Apparel,12,157.34,0,1888.08,832.4
101147,2025-05-18,CUST0027,Customer_27,West,P858,Socks Pack,Apparel,8,146.35,0.15,995.18,282.24
101148,2025-02-11,CUST0014,Customer_14,North,P884,T-Shirt,Apparel,7,64.26,0,449.82,184.19
101149,2025-02-28,CUST0005,Customer_5,Central,P272,Jacket,Apparel,3,-284.76,0.1,768.85,194.95
101150,2025-03-02,CUST0056,Customer_56,South,P597,Sticky Notes,Stationery,9,150.49,0,1354.41,418.58
101151,2025-04-15,CUST0079,Customer_79,East,P139,Marker Pack,Stationery,10,119.05,0.05,1130.97,413.51
101152,2025-03-11,CUST0022,Customer_22,North,P884,T-Shirt,Apparel,6,192.01,0,1152.06,382.92
101153,2025-12-22,CUST0013,Customer_13,North,P915,Cap,Apparel,2,35.01,0.05,66.52,17.6
101154,2025-04-26,CUST0045,Customer_45,East,P283,USB-C Hub,Electronics,5,133.61,0.2,534.44,95.84
101155,2025-05-11,CUST0072,Customer_72,South,P826,Office Chair,Furniture,10,75.37,0.15,640.64,185.32
101156,2025-09-25,CUST0076,Customer_76,Central,P915,Cap,Apparel,10,349.21,0.1,3142.89,694.25
101157,2025-03-28,CUST0001,Customer_1,South,P519,Standing Desk,Furniture,2,-418.86,0.1,753.95,262.52
101158,2025-02-09,CUST0007,Customer_7,Central,P471,Desk Lamp,Furniture,8,196.03,0.05,1489.83,499.06
101159,2025-07-21,CUST0049,Customer_49,North,P272,Jacket,Apparel,6,145.8,0.1,787.32,236.86
101160,2025-03-27,CUST0036,Customer_36,North,P566,Filing Cabinet,Furniture,9,203.21,0.15,1554.56,187.94
101161,2025-06-28,CUST0023,Customer_23,South,P932,Bluetooth Speaker,Electronics,8,348.67,0,2789.36,747.21
101162,2025-04-08,CUST0049,Customer_49,Central,P865,Pen Set,Stationery,12,447.98,0,5375.76,1824.96
101163,2025-06-18,CUST0013,Customer_13,East,P597,Sticky Notes,Stationery,9,415.33,0.1,3364.17,1053.14
101164,2025-12-23,CUST0033,Customer_33,West,P033,Notebook Pack,Stationery,10,371.91,0.2,2975.28,262.17
101165,2025-09-09,CUST0023,Customer_23,South,P858,Socks Pack,Apparel,2,24.88,0,49.76,14.77
101166,2025-03-09,CUST0011,Customer_11,North,P884,T-Shirt,Apparel,1,203.97,0.15,173.37,58.01
101167,2025-04-10,CUST0079,Customer_79,South,P932,Bluetooth Speaker,Electronics,11,382.92,0,4212.12,950.11
101168,2025-07-07,CUST0067,Customer_67,South,P381,Laptop Stand,Electronics,7,378.27,0.15,2250.71,753.67
101169,2025-05-17,CUST0011,Customer_11,West,P566,Filing Cabinet,Furniture,1,129.78,0,129.78,36.06
101170,2025-01-02,CUST0040,Customer_40,North,P139,Marker Pack,Stationery,6,60.03,0.05,342.17,92.91
101171,2025-03-01,CUST0012,Customer_12,South,P826,Office Chair,Furniture,3,148.34,0.15,378.27,26.06
101172,2025-07-11,CUST0059,Customer_59,South,P283,USB-C Hub,Electronics,5,378.09,0.15,1606.88,121.62
101173,2025-06-08,CUST0007,Customer_7,South,P915,Cap,Apparel,3,131.3,0.1,354.51,106.79
101174,2025-04-13,CUST0023,Customer_23,Central,P597,Sticky Notes,Stationery,12,202.3,0,2427.6,795.11
101175,2025-09-25,CUST0058,Customer_58,West,P826,Office Chair,Furniture,10,178.47,0.1,1606.23,370.9
101176,2025-05-28,CUST0027,Customer_27,Central,P139,Marker Pack,Stationery,9,374.8,0.2,2698.56,616.49
101177,2025-08-28,CUST0034,Customer_34,West,P928,Wireless Mouse,Electronics,9,298.98,0,2690.82,891.19
101178,2025-07-13,CUST0076,Customer_76,North,P932,Bluetooth Speaker,Electronics,12,54.24,0,650.88,151.44
101179,2025-06-22,CUST0013,Customer_13,North,P497,Bookshelf,Furniture,5,79.93,0.1,359.69,121.28
101180,2025-10-31,CUST0074,Customer_74,Central,P272,Jacket,Apparel,8,376.67,0,3013.36,811.07
101181,2025-06-03,CUST0006,Customer_6,Central,P471,Desk Lamp,Furniture,2,194.08,0.2,310.53,70.9
101182,2025-09-20,CUST0022,Customer_22,Central,P139,Marker Pack,Stationery,12,424.74,0,5096.88,1081.18
101183,2025-06-20,CUST0007,Customer_7,west,P932,Bluetooth Speaker,Electronics,3,362.26,0.05,1032.44,327.12
101184,2025-03-30,CUST0039,Customer_39,South,P033,Notebook Pack,Stationery,3,112.39,0,337.17,114.93
101185,2025-07-11,CUST0001,Customer_1,South,P620,Hoodie,Apparel,6,52.16,0.1,281.66,55.8
101186,2025-08-26,CUST0032,Customer_32,East,P381,Laptop Stand,Electronics,3,148.71,0,446.13,156.16
101187,2025-08-06,CUST0077,Customer_77,Central,P858,Socks Pack,Apparel,2,161.32,0.15,274.24,37.06
101188,2025-04-02,CUST0031,Customer_31,West,P597,Sticky Notes,Stationery,6,229.64,0,1377.84,409.71
101189,2025-03-12,CUST0064,Customer_64,South,P826,Office Chair,Furniture,4,141.46,0,565.84,206.59
101190,2025-07-18,CUST0062,Customer_62,North,P932,Bluetooth Speaker,Electronics,7,87.35,0.05,580.88,140.28
101191,2025-12-18,CUST0013,Customer_13,west,P884,T-Shirt,Apparel,3,149.01,0.1,402.33,99.81
101192,2025-12-10,CUST0052,Customer_52,Central,P884,T-Shirt,Apparel,5,195.84,0.15,832.32,138.53
101193,2025-09-15,CUST0048,Customer_48,West,P915,Cap,Apparel,9,437.52,0,3937.68,998.7
101194,2025-12-12,CUST0011,Customer_11,South,P826,Office Chair,Furniture,6,427.1,0.15,2178.21,390.7
101195,2025-08-21,CUST0056,Customer_56,East,P381,Laptop Stand,Electronics,5,25.61,0.2,102.44,16.34
101196,2025-07-09,CUST0033,Customer_33,East,P915,Cap,Apparel,11,138.9,0.2,1222.32,372.99
101197,2025-01-09,CUST0058,Customer_58,North,P597,Sticky Notes,Stationery,11,23.74,0,261.14,94.19
101198,2025-03-31,CUST0011,Customer_11,East,P283,USB-C Hub,Electronics,12,71.93,0.05,820.0,252.23
101199,2025-11-13,CUST0032,Customer_32,North,P884,T-Shirt,Apparel,2,152.35,0,304.7,125.94
101200,2025-02-10,CUST0044,Customer_44,North,P361,Whiteboard,Stationery,7,17.89,0.15,106.45,29.53
101201,2025-03-01,CUST0025,Customer_25,North,P597,Sticky Notes,Stationery,10,235.21,0.2,1881.68,121.3
101202,2025-08-12,CUST0036,Customer_36,South,P497,Bookshelf,Furniture,9,304.78,0.1,2468.72,686.67
101203,2025-07-28,CUST0027,Customer_27,East,P381,Laptop Stand,Electronics,11,65.36,0,718.96,240.41
101204,2025-12-30,CUST0042,Customer_42,West,P826,Office Chair,Furniture,10,135.22,0.15,1149.37,199.68
101205,2025-06-18,CUST0070,Customer_70,West,P272,Jacket,Apparel,9,13.55,0,121.95,45.13
101206,2025-09-13,CUST0027,Customer_27,North,P566,Filing Cabinet,Furniture,5,186.1,0.15,790.92,80.88
101207,2025-06-26,CUST0011,Customer_11,West,P471,Desk Lamp,Furniture,6,142.38,0.2,683.42,146.22
101208,2025-03-27,CUST0080,Customer_80,East,P139,Marker Pack,Stationery,7,191.6,0.2,1072.96,327.45
101209,2025-05-01,CUST0049,Customer_49,South,P566,Filing Cabinet,Furniture,10,427.38,0,4273.8,1819.59
101210,2025-05-29,CUST0023,Customer_23,Central,P566,Filing Cabinet,Furniture,9,188.56,0.2,1357.63,331.87
101211,2025-11-19,CUST0014,Customer_14,West,P139,Marker Pack,Stationery,9,243.37,0,2190.33,515.24
101212,2025-08-19,CUST0021,Customer_21,West,P566,Filing Cabinet,Furniture,5,9.48,0.2,37.92,7.89
101213,2025-02-20,CUST0050,Customer_50,South,P272,Jacket,Apparel,7,91.48,0,640.36,189.09
101214,2025-02-11,CUST0077,Customer_77,West,P884,T-Shirt,Apparel,6,277.54,0,1665.24,512.35
101215,2025-01-12,CUST0077,Customer_77,West,P858,Socks Pack,Apparel,9,389.64,0.2,2805.41,76.09
101216,2025-03-31,CUST0061,Customer_61,West,P497,Bookshelf,Furniture,3,137.5,0,412.5,164.28
101217,2025-08-16,CUST0031,Customer_31,East,P566,Filing Cabinet,Furniture,9,291.49,0.2,2098.73,259.72
101218,2025-05-06,CUST0060,Customer_60,Central,P928,Wireless Mouse,Electronics,12,22.29,0.15,227.36,53.07
101219,2025-02-06,CUST0054,Customer_54,Central,P139,Marker Pack,Stationery,2,324.38,0.1,583.88,122.11
101220,2025-01-31,CUST0038,Customer_38,West,P884,T-Shirt,Apparel,6,184.55,0.1,996.57,213.36
101221,2025-03-16,CUST0034,Customer_34,South,P283,USB-C Hub,Electronics,6,190.5,0,1143.0,473.79
101222,2025-02-19,CUST0043,Customer_43,East,P381,Laptop Stand,Electronics,12,225.28,0,2703.36,704.91
101223,2025-08-19,CUST0034,Customer_34,North,P139,Marker Pack,Stationery,1,344.5,0,344.5,110.09
101224,2025-07-05,CUST0038,Customer_38,East,P865,Pen Set,Stationery,10,288.18,0.05,2737.71,638.98
101225,2025-03-07,CUST0019,Customer_19,Central,P361,Whiteboard,Stationery,5,289.45,0,1447.25,343.39
101226,2025-05-13,CUST0047,Customer_47,Central,P272,Jacket,Apparel,10,405.8,0,4058.0,1172.91
101227,2025-07-11,CUST0049,Customer_49,North,P620,Hoodie,Apparel,9,221.07,0.05,1890.15,349.61
101228,2025-04-26,CUST0040,Customer_40,North,P519,Standing Desk,Furniture,3,131.02,0.2,314.45,26.66
101229,2025-08-24,CUST0073,Customer_73,West,P361,Webcam,Electronics,4,335.69,0,1342.76,381.26
101230,2025-09-17,CUST0009,Customer_9,North,P139,Marker Pack,Stationery,9,382.2,0.1,3095.82,453.52
101231,2025-05-06,CUST0033,Customer_33,Central,P519,Standing Desk,Furniture,4,312.82,0.05,1188.72,445.01
101232,2025-04-08,CUST0009,Customer_9,Central,P471,Desk Lamp,Furniture,5,34.9,0,174.5,67.88
101233,2025-01-27,CUST0041,Customer_41,North,P283,USB-C Hub,Electronics,8,59.45,0,475.6,157.42
101234,2025-09-07,CUST0039,Customer_39,West,P361,Webcam,Electronics,7,388.62,0,2720.34,734.5
101235,2025-11-22,CUST0079,Customer_79,South,P884,T-Shirt,Apparel,5,341.52,0.1,1536.84,482.08
101236,2025-05-26,CUST0039,Customer_39,East,P139,Marker Pack,Stationery,4,158.78,0.15,539.85,101.42
101237,2025-04-04,CUST0063,Customer_63,West,P932,Bluetooth Speaker,Electronics,9,215.96,0,1943.64,787.76
101238,2025-08-15,CUST0044,Customer_44,East,P519,Standing Desk,Furniture,2,345.18,0,690.36,257.64
101239,2025-02-22,CUST0039,Customer_39,West,P471,Desk Lamp,Furniture,11,76.33,0,839.63,337.55
101240,2025-11-09,CUST0021,Customer_21,East,P139,Marker Pack,Stationery,8,296.84,0.2,1899.78,346.17
101241,2025-06-05,CUST0048,Customer_48,West,P497,Bookshelf,Furniture,6,329.21,0.2,1580.21,125.82
101242,2025-08-02,CUST0001,Customer_1,West,P884,T-Shirt,Apparel,7,164.3,0.2,920.08,247.29
101243,2025-12-27,CUST0026,Customer_26,West,P497,Bookshelf,Furniture,5,375.99,0,1879.95,694.71
101244,2025-04-13,CUST0028,Customer_28,West,P915,Cap,Apparel,2,40.9,0,81.8,30.15
101245,2025-01-24,CUST0050,Customer_50,North,P620,Hoodie,Apparel,5,444.22,0.1,1998.99,569.15
101246,2025-10-03,CUST0048,Customer_48,West,P915,Cap,Apparel,2,216.55,0.15,368.13,121.91
101247,2025-10-29,CUST0039,Customer_39,East,P471,Desk Lamp,Furniture,2,201.71,0,403.42,123.78
101248,2025-12-20,CUST0003,Customer_3,East,P826,Office Chair,Furniture,12,322.44,0,3869.28,815.26
101249,2025-04-20,CUST0024,Customer_24,East,P361,Whiteboard,Stationery,4,211.68,0,846.72,338.9
101250,2025-01-12,CUST0018,Customer_18,Central,P381,Laptop Stand,Electronics,7,183.17,0.05,1218.08,257.05
101251,2025-07-11,CUST0003,Customer_3,West,P884,T-Shirt,Apparel,9,393.9,0,3545.1,895.02
101252,2025-02-04,CUST0010,Customer_10,North,P361,Webcam,Electronics,2,243.04,0.2,388.86,59.12
101253,2025-11-29,CUST0025,Customer_25,East,P381,Laptop Stand,Electronics,5,213.85,0.15,908.86,280.09
101254,2025-06-23,CUST0059,Customer_59,west,P884,T-Shirt,Apparel,7,262.03,0,1834.21,539.4
101255,2025-08-07,CUST0020,Customer_20,South,P865,Pen Set,Stationery,10,306.15,0,3061.5,970.22
101256,2025-07-01,CUST0074,Customer_74,Central,P519,Standing Desk,Furniture,3,99.12,0,297.36,126.31
101257,2025-03-07,CUST0070,Customer_70,South,P033,Notebook Pack,Stationery,6,392.79,0,2356.74,672.75
101258,2025-05-19,CUST0030,Customer_30,West,P497,Bookshelf,Furniture,1,68.69,0.05,65.26,25.37
101259,2025-04-17,CUST0049,Customer_49,Central,P381,Laptop Stand,Electronics,8,184.44,0,1475.52,379.58
101260,2025-03-31,CUST0065,Customer_65,East,P283,USB-C Hub,Electronics,4,61.2,0.05,232.56,52.59
101261,2025-04-08,CUST0027,Customer_27,west,P361,Webcam,Electronics,6,219.27,0.1,1184.06,423.63
101262,2025-08-04,CUST0052,Customer_52,East,P932,Bluetooth Speaker,Electronics,6,426.01,0.2,2044.85,597.29
101263,2025-11-30,CUST0050,Customer_50,South,P884,T-Shirt,Apparel,5,-330.5,0,1652.5,724.88
101264,2025-09-23,CUST0020,Customer_20,East,P566,Filing Cabinet,Furniture,1,35.04,0.2,28.03,6.92
101265,2025-03-22,CUST0054,Customer_54,South,P519,Standing Desk,Furniture,9,434.66,0.15,3325.15,381.98
101266,2025-03-25,CUST0004,Customer_4,East,P620,Hoodie,Apparel,5,186.42,0,932.1,207.63
101267,2025-01-14,CUST0043,Customer_43,North,P381,Laptop Stand,Electronics,1,332.85,0,332.85,73.76
101268,2025-09-26,CUST0022,Customer_22,North,P826,Office Chair,Furniture,1,162.11,0,162.11,69.22
101269,2025-08-01,CUST0069,Customer_69,West,P620,Hoodie,Apparel,10,365.77,0,3657.7,1361.18
101270,2025-06-15,CUST0070,Customer_70,Central,P139,Marker Pack,Stationery,11,324.61,0.05,3392.17,988.37
101271,2025-03-08,CUST0019,Customer_19,Central,P826,Office Chair,Furniture,12,49.9,0.05,568.86,197.26
101272,2025-04-05,CUST0039,Customer_39,East,P361,Whiteboard,Stationery,11,269.13,0.1,2664.39,608.99
101273,2025-08-05,CUST0048,Customer_48,West,P471,Desk Lamp,Furniture,12,421.1,0,5053.2,1329.07
101274,2025-04-04,CUST0002,Customer_2,West,P826,Office Chair,Furniture,4,79.55,0,318.2,142.26
101275,2025-11-18,CUST0074,Customer_74,North,P272,Jacket,Apparel,4,208.31,0,833.24,261.25
101276,2025-09-21,CUST0044,Customer_44,Central,P865,Pen Set,Stationery,5,158.71,0.2,634.84,101.7
101277,2025-06-25,CUST0067,Customer_67,South,P033,Notebook Pack,Stationery,6,196.52,0,1179.12,246.21
101278,2025-02-26,CUST0016,Customer_16,North,P865,Pen Set,Stationery,6,143.71,0.05,819.15,225.64
101279,2025-04-04,CUST0051,Customer_51,East,P519,Standing Desk,Furniture,11,106.06,0,1166.66,467.05
101280,2025-10-16,CUST0068,Customer_68,Central,P361,Webcam,Electronics,6,246.44,0.15,1256.84,93.46
101281,2025-12-15,CUST0022,Customer_22,South,P519,Standing Desk,Furniture,9,424.45,0.1,3438.04,932.07
101282,2025-07-25,CUST0038,Customer_38,east,P858,Socks Pack,Apparel,7,403.04,0.05,2680.22,901.46
101283,2025-10-12,CUST0040,Customer_40,South,P471,Desk Lamp,Furniture,10,432.0,0,4320.0,1128.42
101284,2025-05-05,CUST0051,Customer_51,North,P566,Filing Cabinet,Furniture,7,269.41,0,1885.87,455.28
101285,2025-03-13,CUST0052,Customer_52,East,P361,Webcam,Electronics,11,75.12,0.05,785.0,301.11
